,Price,Clarity,City
22382,6430,1-Very very slightly included,Amsterdam
22383,579,2-Very slightly included,Las Vegas
22384,928,2-Very slightly included,Luxembourg
22385,3145,1-Very very slightly included,Tel Aviv
22386,2139,1-Very very slightly included,Amsterdam
22387,776,2-Very slightly included,Amsterdam
22388,478,1-Very very slightly included,Madrid
22389,1253,1-Very very slightly included,Zurich
22390,18306,3-Slightly included,Dubai
22391,10356,3-Slightly included,Kimberly
22392,767,2-Very slightly included,Madrid
22393,2117,3-Slightly included,Zurich
22394,1061,2-Very slightly included,Antwerp
22395,5029,1-Very very slightly included,Antwerp
22396,13034,1-Very very slightly included,London
22397,7979,1-Very very slightly included,Kimberly
22398,600,2-Very slightly included,Amsterdam
22399,3338,2-Very slightly included,Paris
22400,964,3-Slightly included,Kimberly
22401,14605,3-Slightly included,Dubai
22402,2838,3-Slightly included,Luxembourg
22403,2241,2-Very slightly included,New York City
22404,4480,3-Slightly included,Kimberly
22405,3662,3-Slightly included,Dubai
22406,953,4-Included,Luxembourg
22407,453,2-Very slightly included,Antwerp
22408,2749,3-Slightly included,Dubai
22409,535,2-Very slightly included,Tel Aviv
22410,900,2-Very slightly included,Surat
22411,730,1-Very very slightly included,Las Vegas
22412,933,2-Very slightly included,New York City
22413,1014,1-Very very slightly included,Amsterdam
22414,731,2-Very slightly included,Surat
22415,1605,2-Very slightly included,Surat
22416,987,0-Internaly Flawless,Kimberly
22417,605,2-Very slightly included,Paris
22418,4291,3-Slightly included,London
22419,814,1-Very very slightly included,Antwerp
22420,612,3-Slightly included,Luxembourg
22421,2573,3-Slightly included,Zurich
22422,698,2-Very slightly included,Tel Aviv
22423,7634,2-Very slightly included,Dubai
22424,7943,3-Slightly included,Amsterdam
22425,5040,3-Slightly included,Madrid
22426,4566,2-Very slightly included,Dubai
22427,802,1-Very very slightly included,Surat
22428,3001,1-Very very slightly included,Tel Aviv
22429,2544,3-Slightly included,Antwerp
22430,5082,3-Slightly included,Kimberly
22431,628,2-Very slightly included,Surat
22432,1303,3-Slightly included,Madrid
22433,4562,2-Very slightly included,Las Vegas
22434,1881,2-Very slightly included,Tel Aviv
22435,1070,2-Very slightly included,Dubai
22436,703,2-Very slightly included,Antwerp
22437,6787,2-Very slightly included,Surat
22438,7934,1-Very very slightly included,Zurich
22439,596,2-Very slightly included,Amsterdam
22440,4668,3-Slightly included,Luxembourg
22441,10478,2-Very slightly included,Luxembourg
22442,694,1-Very very slightly included,Surat
22443,8927,3-Slightly included,Surat
22444,15451,3-Slightly included,Luxembourg
22445,5774,2-Very slightly included,Paris
22446,4047,3-Slightly included,Tel Aviv
22447,1842,1-Very very slightly included,Zurich
22448,11986,2-Very slightly included,Luxembourg
22449,487,3-Slightly included,Luxembourg
22450,827,1-Very very slightly included,Tel Aviv
22451,5186,3-Slightly included,Kimberly
22452,9925,4-Included,Las Vegas
22453,4257,3-Slightly included,Surat
22454,1993,2-Very slightly included,Tel Aviv
22455,16112,2-Very slightly included,Antwerp
22456,645,2-Very slightly included,Antwerp
22457,4558,3-Slightly included,Tel Aviv
22458,2762,2-Very slightly included,Paris
22459,878,1-Very very slightly included,Amsterdam
22460,1013,1-Very very slightly included,Zurich
22461,707,2-Very slightly included,Dubai
22462,4547,3-Slightly included,Surat
22463,10206,2-Very slightly included,London
22464,5184,3-Slightly included,Dubai
22465,3172,2-Very slightly included,Antwerp
22466,4730,3-Slightly included,Kimberly
22467,521,1-Very very slightly included,Kimberly
22468,648,2-Very slightly included,Antwerp
22469,1626,2-Very slightly included,Kimberly
22470,1615,2-Very slightly included,Antwerp
22471,2741,2-Very slightly included,Antwerp
22472,855,2-Very slightly included,Antwerp
22473,1621,2-Very slightly included,New York City
22474,17126,3-Slightly included,Dubai
22475,658,3-Slightly included,Madrid
22476,605,1-Very very slightly included,London
22477,7870,2-Very slightly included,London
22478,9118,2-Very slightly included,New York City
22479,10053,1-Very very slightly included,Las Vegas
22480,1726,2-Very slightly included,Zurich
22481,14416,3-Slightly included,Surat
22482,4692,3-Slightly included,Antwerp
22483,2606,2-Very slightly included,New York City
22484,573,3-Slightly included,Tel Aviv
22485,10964,2-Very slightly included,Antwerp
22486,3733,3-Slightly included,Madrid
22487,4964,3-Slightly included,Madrid
22488,1699,2-Very slightly included,Kimberly
22489,802,2-Very slightly included,Las Vegas
22490,11041,3-Slightly included,Las Vegas
22491,6221,3-Slightly included,London
22492,2935,3-Slightly included,Madrid
22493,14889,2-Very slightly included,Surat
22494,4194,3-Slightly included,Paris
22495,1689,2-Very slightly included,Paris
22496,1192,1-Very very slightly included,Tel Aviv
22497,6947,2-Very slightly included,Tel Aviv
22498,8169,2-Very slightly included,Antwerp
22499,4098,3-Slightly included,New York City
22500,765,2-Very slightly included,Surat
22501,11818,3-Slightly included,Surat
22502,1268,3-Slightly included,Amsterdam
22503,6552,2-Very slightly included,Kimberly
22504,6895,3-Slightly included,Antwerp
22505,1160,3-Slightly included,Las Vegas
22506,5988,2-Very slightly included,Dubai
22507,485,1-Very very slightly included,Kimberly
22508,2243,1-Very very slightly included,Kimberly
22509,776,2-Very slightly included,Dubai
22510,1806,3-Slightly included,Luxembourg
22511,459,2-Very slightly included,Antwerp
22512,1604,2-Very slightly included,Antwerp
22513,3544,4-Included,Antwerp
22514,17838,2-Very slightly included,Antwerp
22515,3459,4-Included,Luxembourg
22516,583,3-Slightly included,London
22517,11235,2-Very slightly included,Las Vegas
22518,4928,3-Slightly included,Kimberly
22519,1857,2-Very slightly included,Dubai
22520,1957,2-Very slightly included,Kimberly
22521,3404,2-Very slightly included,Kimberly
22522,11719,3-Slightly included,Las Vegas
22523,4566,3-Slightly included,Luxembourg
22524,570,1-Very very slightly included,Antwerp
22525,593,3-Slightly included,Paris
22526,961,2-Very slightly included,Las Vegas
22527,544,1-Very very slightly included,Surat
22528,2634,4-Included,Tel Aviv
22529,3568,3-Slightly included,Kimberly
22530,1654,3-Slightly included,London
22531,906,2-Very slightly included,Antwerp
22532,1320,2-Very slightly included,New York City
22533,2893,3-Slightly included,Surat
22534,7267,1-Very very slightly included,Antwerp
22535,842,1-Very very slightly included,Luxembourg
22536,7630,2-Very slightly included,Las Vegas
22537,475,3-Slightly included,Paris
22538,5179,3-Slightly included,New York City
22539,1243,3-Slightly included,Dubai
22540,3750,3-Slightly included,Surat
22541,5384,3-Slightly included,Surat
22542,936,1-Very very slightly included,Las Vegas
22543,3612,2-Very slightly included,Las Vegas
22544,2198,3-Slightly included,Kimberly
22545,11527,2-Very slightly included,London
22546,7153,3-Slightly included,Madrid
22547,542,3-Slightly included,Zurich
22548,2033,2-Very slightly included,Zurich
22549,2511,3-Slightly included,Kimberly
22550,3052,1-Very very slightly included,Antwerp
22551,5699,2-Very slightly included,Paris
22552,5544,2-Very slightly included,Dubai
22553,2425,3-Slightly included,New York City
22554,890,2-Very slightly included,Tel Aviv
22555,7730,3-Slightly included,Surat
22556,6328,4-Included,Madrid
22557,472,1-Very very slightly included,Antwerp
22558,854,2-Very slightly included,Las Vegas
22559,1356,3-Slightly included,London
22560,8223,2-Very slightly included,London
22561,844,2-Very slightly included,Antwerp
22562,1024,2-Very slightly included,Luxembourg
22563,542,2-Very slightly included,Las Vegas
22564,1125,1-Very very slightly included,Las Vegas
22565,408,3-Slightly included,Dubai
22566,988,1-Very very slightly included,Dubai
22567,9383,1-Very very slightly included,Amsterdam
22568,550,3-Slightly included,Las Vegas
22569,7556,2-Very slightly included,Luxembourg
22570,384,2-Very slightly included,Surat
22571,847,2-Very slightly included,Antwerp
22572,9123,2-Very slightly included,Surat
22573,8421,3-Slightly included,Surat
22574,2775,2-Very slightly included,Paris
22575,6378,1-Very very slightly included,Kimberly
22576,827,2-Very slightly included,Zurich
22577,1840,2-Very slightly included,Surat
22578,3773,2-Very slightly included,Dubai
22579,7526,3-Slightly included,Dubai
22580,6512,3-Slightly included,London
22581,2316,2-Very slightly included,Dubai
22582,4639,3-Slightly included,Antwerp
22583,1567,2-Very slightly included,Amsterdam
22584,733,3-Slightly included,Zurich
22585,2028,3-Slightly included,Luxembourg
22586,1080,1-Very very slightly included,New York City
22587,855,2-Very slightly included,Antwerp
22588,1129,2-Very slightly included,Antwerp
22589,2184,3-Slightly included,Paris
22590,631,0-Internaly Flawless,Amsterdam
22591,5141,2-Very slightly included,New York City
22592,794,1-Very very slightly included,New York City
22593,8014,2-Very slightly included,Surat
22594,4805,3-Slightly included,New York City
22595,2375,3-Slightly included,New York City
22596,12271,3-Slightly included,Tel Aviv
22597,819,1-Very very slightly included,Luxembourg
22598,6290,2-Very slightly included,Surat
22599,1103,2-Very slightly included,Antwerp
22600,1759,2-Very slightly included,Antwerp
22601,795,2-Very slightly included,Amsterdam
22602,683,3-Slightly included,Kimberly
22603,4374,3-Slightly included,Zurich
22604,1107,1-Very very slightly included,Tel Aviv
22605,956,2-Very slightly included,Amsterdam
22606,5331,2-Very slightly included,Madrid
22607,894,2-Very slightly included,Amsterdam
22608,1847,1-Very very slightly included,Antwerp
22609,15122,3-Slightly included,Zurich
22610,783,1-Very very slightly included,Kimberly
22611,4130,3-Slightly included,Antwerp
22612,11154,1-Very very slightly included,Surat
22613,3427,3-Slightly included,Zurich
22614,5124,3-Slightly included,Las Vegas
22615,2329,3-Slightly included,Paris
22616,6290,2-Very slightly included,Surat
22617,2864,3-Slightly included,Amsterdam
22618,2241,2-Very slightly included,Amsterdam
22619,956,2-Very slightly included,Las Vegas
22620,3804,1-Very very slightly included,Kimberly
22621,7017,2-Very slightly included,Amsterdam
22622,1967,0-Internaly Flawless,Surat
22623,596,1-Very very slightly included,Surat
22624,1007,2-Very slightly included,Kimberly
22625,2700,3-Slightly included,Amsterdam
22626,1781,1-Very very slightly included,Amsterdam
22627,1148,1-Very very slightly included,Zurich
22628,809,3-Slightly included,Kimberly
22629,983,3-Slightly included,Kimberly
22630,855,3-Slightly included,Antwerp
22631,1906,2-Very slightly included,Madrid
22632,1607,2-Very slightly included,New York City
22633,3881,3-Slightly included,Kimberly
22634,15653,3-Slightly included,Amsterdam
22635,1882,2-Very slightly included,Dubai
22636,864,1-Very very slightly included,Antwerp
22637,5000,3-Slightly included,Antwerp
22638,11640,2-Very slightly included,London
22639,5248,3-Slightly included,Zurich
22640,15813,0-Internaly Flawless,Kimberly
22641,778,1-Very very slightly included,Amsterdam
22642,6989,2-Very slightly included,Surat
22643,14057,3-Slightly included,Kimberly
22644,1441,3-Slightly included,Antwerp
22645,973,1-Very very slightly included,Tel Aviv
22646,17204,2-Very slightly included,Amsterdam
22647,1879,3-Slightly included,Antwerp
22648,1333,2-Very slightly included,Tel Aviv
22649,776,2-Very slightly included,Luxembourg
22650,1885,1-Very very slightly included,London
22651,709,1-Very very slightly included,Amsterdam
22652,8736,3-Slightly included,London
22653,5975,3-Slightly included,Las Vegas
22654,1935,1-Very very slightly included,Kimberly
22655,1013,2-Very slightly included,Kimberly
22656,611,3-Slightly included,Luxembourg
22657,2642,1-Very very slightly included,Surat
22658,807,2-Very slightly included,Luxembourg
22659,948,3-Slightly included,Surat
22660,655,4-Included,Dubai
22661,2074,3-Slightly included,Kimberly
22662,4167,4-Included,Antwerp
22663,8396,3-Slightly included,Kimberly
22664,9448,3-Slightly included,Kimberly
22665,819,1-Very very slightly included,London
22666,1046,0-Internaly Flawless,Dubai
22667,6630,3-Slightly included,Paris
22668,3991,3-Slightly included,Zurich
22669,1125,2-Very slightly included,London
22670,6533,2-Very slightly included,Antwerp
22671,6787,2-Very slightly included,Dubai
22672,4444,3-Slightly included,Luxembourg
22673,4313,3-Slightly included,Amsterdam
22674,1828,3-Slightly included,Paris
22675,719,3-Slightly included,Antwerp
22676,572,2-Very slightly included,Amsterdam
22677,905,2-Very slightly included,Las Vegas
22678,3958,3-Slightly included,Antwerp
22679,828,2-Very slightly included,Kimberly
22680,1816,3-Slightly included,Antwerp
22681,16036,3-Slightly included,Luxembourg
22682,1847,2-Very slightly included,Madrid
22683,915,1-Very very slightly included,Antwerp
22684,449,1-Very very slightly included,Kimberly
22685,2121,2-Very slightly included,Las Vegas
22686,544,2-Very slightly included,Dubai
22687,1143,3-Slightly included,Kimberly
22688,15102,2-Very slightly included,Las Vegas
22689,730,2-Very slightly included,Madrid
22690,9650,2-Very slightly included,Luxembourg
22691,6032,3-Slightly included,Kimberly
22692,810,1-Very very slightly included,Kimberly
22693,16397,2-Very slightly included,Zurich
22694,526,2-Very slightly included,New York City
22695,4469,3-Slightly included,Dubai
22696,1002,2-Very slightly included,Luxembourg
22697,816,1-Very very slightly included,New York City
22698,700,3-Slightly included,Madrid
22699,579,2-Very slightly included,Surat
22700,465,1-Very very slightly included,Kimberly
22701,1836,2-Very slightly included,Dubai
22702,4616,3-Slightly included,Luxembourg
22703,4241,1-Very very slightly included,Amsterdam
22704,8129,2-Very slightly included,New York City
22705,10654,2-Very slightly included,Zurich
22706,7016,2-Very slightly included,Las Vegas
22707,1790,3-Slightly included,Antwerp
22708,4063,3-Slightly included,Luxembourg
22709,1984,2-Very slightly included,Antwerp
22710,490,3-Slightly included,Kimberly
22711,2210,1-Very very slightly included,Kimberly
22712,4077,2-Very slightly included,Antwerp
22713,821,2-Very slightly included,Surat
22714,2691,1-Very very slightly included,Madrid
22715,1731,2-Very slightly included,Kimberly
22716,9934,2-Very slightly included,New York City
22717,3113,2-Very slightly included,Antwerp
22718,6458,3-Slightly included,Tel Aviv
22719,1746,2-Very slightly included,Zurich
22720,1989,3-Slightly included,Paris
22721,1301,2-Very slightly included,New York City
22722,471,2-Very slightly included,Tel Aviv
22723,5517,3-Slightly included,Zurich
22724,4044,3-Slightly included,Kimberly
22725,1020,0-Internaly Flawless,Antwerp
22726,3671,3-Slightly included,Antwerp
22727,1878,1-Very very slightly included,Las Vegas
22728,540,3-Slightly included,Las Vegas
22729,4560,3-Slightly included,Kimberly
22730,811,2-Very slightly included,Surat
22731,829,3-Slightly included,Surat
22732,447,3-Slightly included,Antwerp
